id	token	category	category_merged
225	"	Symbol	Symbol
225	Fil-	Arabic	Arabic
225	31	Symbol	Symbol
225	ta'	Arabic	Arabic
225	Ottubru	Name (Non-Arabic)	Name
225	1997	Symbol	Symbol
225	,	Symbol	Symbol
225	il-	Arabic	Arabic
225	Kamra	Non-Arabic	Non-Arabic
225	tar-	Arabic	Arabic
225	Rappreżentanti	Non-Arabic	Non-Arabic
225	approvat	Non-Arabic	Non-Arabic
225	Riżoluzzjoni	Non-Arabic	Non-Arabic
225	li	Arabic	Arabic
225	permezz	Non-Arabic	Non-Arabic
225	tagħha	Arabic	Arabic
225	ġiet	Arabic	Arabic
225	aċċettata	Non-Arabic	Non-Arabic
225	talba	Arabic	Arabic
225	tal-	Arabic	Arabic
225	General	Name (Non-Arabic)	Name
225	Workers'	Name (Non-Arabic)	Name
225	Union	Name (Non-Arabic)	Name
225	biex	Arabic	Arabic
225	tkun	Arabic	Arabic
225	tista'	Arabic	Arabic
225	tixtri	Arabic	Arabic
225	l-	Arabic	Arabic
225	bini	Arabic	Arabic
225	tagħha	Arabic	Arabic
225	fil-	Arabic	Arabic
225	Belt	Arabic	Arabic
225	Valletta	Name (Non-Arabic)	Name
225	,	Symbol	Symbol
225	li	Arabic	Arabic
225	huwa	Arabic	Arabic
225	mogħti	Arabic	Arabic
225	lilha	Arabic	Arabic
225	mid-	Arabic	Arabic
225	Dipartiment	Non-Arabic	Non-Arabic
225	tal-	Arabic	Arabic
225	Artijiet	Arabic	Arabic
225	b'	Arabic	Arabic
225	titolu	Non-Arabic	Non-Arabic
225	ta'	Arabic	Arabic
225	enfitewsi	Non-Arabic	Non-Arabic
225	,	Symbol	Symbol
225	lil	Arabic	Arabic
225	kumpaniji	Non-Arabic	Non-Arabic
225	li	Arabic	Arabic
225	fiha	Arabic	Arabic
225	hija	Arabic	Arabic
225	jkollha	Arabic	Arabic
225	mhux	Arabic	Arabic
225	inqas	Arabic	Arabic
225	minn	Arabic	Arabic
225	51	Symbol	Symbol
225	%	Symbol	Symbol
225	tal-	Arabic	Arabic
225	ishma	Arabic	Arabic
225	(	Symbol	Symbol
225	vide	Non-Arabic	Non-Arabic
225	annessa	Non-Arabic	Non-Arabic
225	Riżoluzzjoni	Non-Arabic	Non-Arabic
225	,	Symbol	Symbol
225	Dok	Non-Arabic	Non-Arabic
225	.	Symbol	Symbol
225	A	Symbol	Symbol
225	)	Symbol	Symbol
225	.	Symbol	Symbol
226	In	Non-Arabic	Non-Arabic
226	segiwtu	Non-Arabic	Non-Arabic
226	ta'	Arabic	Arabic
226	din	Arabic	Arabic
226	ir-	Arabic	Arabic
226	Riżoluzzjoni	Non-Arabic	Non-Arabic
226	,	Symbol	Symbol
226	fit-	Arabic	Arabic
226	12	Symbol	Symbol
226	ta'	Arabic	Arabic
226	Diċembru	Name (Non-Arabic)	Name
226	,	Symbol	Symbol
226	1997	Symbol	Symbol
226	ġie	Arabic	Arabic
226	ffirmat	Mixed	Non-Arabic
226	il-	Arabic	Arabic
226	kuntratt	Non-Arabic	Non-Arabic
226	pubbliku	Non-Arabic	Non-Arabic
226	relattiv	Non-Arabic	Non-Arabic
226	u	Arabic	Arabic
226	ċioè	Non-Arabic	Non-Arabic
226	bejn	Arabic	Arabic
226	il-	Arabic	Arabic
226	GWU	Name (Non-Arabic)	Name
226	u	Arabic	Arabic
226	d-	Arabic	Arabic
226	Dipartiment	Non-Arabic	Non-Arabic
226	tal-	Arabic	Arabic
226	Artijiet	Arabic	Arabic
226	għan-	Arabic	Arabic
226	nom	Non-Arabic	Non-Arabic
226	tal-	Arabic	Arabic
226	Gvern	Non-Arabic	Non-Arabic
226	ta'	Arabic	Arabic
226	Malta	Name (Arabic)	Name
226	.	Symbol	Symbol
227	Kif	Arabic	Arabic
227	tista'	Arabic	Arabic
227	tara	Arabic	Arabic
227	mill-	Arabic	Arabic
227	anness	Non-Arabic	Non-Arabic
227	kuntratt	Non-Arabic	Non-Arabic
227	(	Symbol	Symbol
227	Dok	Non-Arabic	Non-Arabic
227	.	Symbol	Symbol
227	B	Symbol	Symbol
227	)	Symbol	Symbol
227	,	Symbol	Symbol
227	fil-	Arabic	Arabic
227	kondizzjoni	Non-Arabic	Non-Arabic
227	numru	Non-Arabic	Non-Arabic
227	(	Symbol	Symbol
227	b	Symbol	Symbol
227	)	Symbol	Symbol
227	hemm	Arabic	Arabic
227	proprju	Non-Arabic	Non-Arabic
227	l-	Arabic	Arabic
227	kliem	Arabic	Arabic
227	:	Symbol	Symbol
228	Issa	Arabic	Arabic
228	hu	Arabic	Arabic
228	fatt	Non-Arabic	Non-Arabic
228	magħruf	Arabic	Arabic
228	u	Arabic	Arabic
228	fid-	Arabic	Arabic
228	dominju	Non-Arabic	Non-Arabic
228	pubbliku	Non-Arabic	Non-Arabic
228	fl-	Arabic	Arabic
228	2014	Symbol	Symbol
228	il-	Arabic	Arabic
228	GWU	Name (Non-Arabic)	Name
228	kriet	Arabic	Arabic
228	parti	Non-Arabic	Non-Arabic
228	mill-	Arabic	Arabic
228	bini	Arabic	Arabic
228	tagħha	Arabic	Arabic
228	fil-	Arabic	Arabic
228	Belt	Arabic	Arabic
228	Valletta	Name (Non-Arabic)	Name
228	,	Symbol	Symbol
228	l-	Arabic	Arabic
228	istess	Non-Arabic	Non-Arabic
228	bini	Arabic	Arabic
228	li	Arabic	Arabic
228	hu	Arabic	Arabic
228	milqut	Arabic	Arabic
228	bil-	Arabic	Arabic
228	kondizzjoni	Non-Arabic	Non-Arabic
228	msemmija	Arabic	Arabic
228	fil-	Arabic	Arabic
228	kuntratt	Non-Arabic	Non-Arabic
228	pubbliku	Non-Arabic	Non-Arabic
228	ta'	Arabic	Arabic
228	Diċembru	Name (Non-Arabic)	Name
228	1997	Symbol	Symbol
228	,	Symbol	Symbol
228	lil	Arabic	Arabic
228	ARMS	Name (Non-Arabic)	Name
228	Ltd	Name (Non-Arabic)	Name
228	.	Symbol	Symbol
229	Daqstant	Mixed	Non-Arabic
229	ieħor	Arabic	Arabic
229	hu	Arabic	Arabic
229	fatt	Non-Arabic	Non-Arabic
229	magħruf	Arabic	Arabic
229	li	Arabic	Arabic
229	l-	Arabic	Arabic
229	azzjonisti	Non-Arabic	Non-Arabic
229	ta'	Arabic	Arabic
229	ARMS	Name (Non-Arabic)	Name
229	Ltd	Name (Non-Arabic)	Name
229	huma	Arabic	Arabic
229	l-	Arabic	Arabic
229	Water	Name (Non-Arabic)	Name
229	Services	Name (Non-Arabic)	Name
229	Corporation	Name (Non-Arabic)	Name
229	u	Arabic	Arabic
229	l-	Arabic	Arabic
229	Enemalta	Name (Non-Arabic)	Name
229	plc	Name (Non-Arabic)	Name
229	(	Symbol	Symbol
229	vide	Non-Arabic	Non-Arabic
229	it-	Arabic	Arabic
229	tweġiba	Arabic	Arabic
229	għall-	Arabic	Arabic
229	mistoqsija	Arabic	Arabic
229	parlamentari	Non-Arabic	Non-Arabic
229	numru	Non-Arabic	Non-Arabic
229	13827	Symbol	Symbol
229	mogħtija	Arabic	Arabic
229	fit-	Arabic	Arabic
229	2	Symbol	Symbol
229	ta'	Arabic	Arabic
229	Frar	Name (Non-Arabic)	Name
229	2015	Symbol	Symbol
229	u	Arabic	Arabic
229	mmarkata	Mixed	Non-Arabic
229	Dok	Non-Arabic	Non-Arabic
229	.	Symbol	Symbol
229	C	Symbol	Symbol
229	)	Symbol	Symbol
229	u	Arabic	Arabic
229	għalhekk	Arabic	Arabic
229	il-	Arabic	Arabic
229	GWU	Name (Non-Arabic)	Name
229	mhijiex	Arabic	Arabic
229	azzjonista	Non-Arabic	Non-Arabic
229	tal-	Arabic	Arabic
229	ARMS	Name (Non-Arabic)	Name
229	Ltd	Name (Non-Arabic)	Name
229	.	Symbol	Symbol
230	B'	Arabic	Arabic
230	hekk	Arabic	Arabic
230	hu	Arabic	Arabic
230	ċar	Non-Arabic	Non-Arabic
230	li	Arabic	Arabic
230	l-	Arabic	Arabic
230	kirja	Arabic	Arabic
230	tal-	Arabic	Arabic
230	GWU	Name (Non-Arabic)	Name
230	lil	Arabic	Arabic
230	ARMS	Name (Non-Arabic)	Name
230	Ltd	Name (Non-Arabic)	Name
230	.	Symbol	Symbol
230	tal-	Arabic	Arabic
230	bini	Arabic	Arabic
230	tagħha	Arabic	Arabic
230	fi	Arabic	Arabic
230	Triq	Arabic	Arabic
230	Nofsinhar	Arabic	Arabic
230	,	Symbol	Symbol
230	il-	Arabic	Arabic
230	Belt	Arabic	Arabic
230	Valletta	Name (Non-Arabic)	Name
230	qed	Arabic	Arabic
230	tikser	Arabic	Arabic
230	il-	Arabic	Arabic
230	kuntratt	Non-Arabic	Non-Arabic
230	pubbliku	Non-Arabic	Non-Arabic
230	li	Arabic	Arabic
230	ġie	Arabic	Arabic
230	ffirmat	Mixed	Non-Arabic
230	bejn	Arabic	Arabic
230	il-	Arabic	Arabic
230	Gvern	Non-Arabic	Non-Arabic
230	Malti	Arabic	Arabic
230	u	Arabic	Arabic
230	l-	Arabic	Arabic
230	istess	Non-Arabic	Non-Arabic
230	GWU	Name (Non-Arabic)	Name
230	fit-	Arabic	Arabic
230	12	Symbol	Symbol
230	ta'	Arabic	Arabic
230	Diċembru	Name (Non-Arabic)	Name
230	1997	Symbol	Symbol
230	,	Symbol	Symbol
230	liema	Arabic	Arabic
230	kuntratt	Non-Arabic	Non-Arabic
230	jirrifletti	Mixed	Non-Arabic
230	r-	Arabic	Arabic
230	Riżoluzzjoni	Non-Arabic	Non-Arabic
230	approvata	Non-Arabic	Non-Arabic
230	mill-	Arabic	Arabic
230	Parlament	Non-Arabic	Non-Arabic
230	Malti	Arabic	Arabic
230	fil-	Arabic	Arabic
230	31	Symbol	Symbol
230	ta'	Arabic	Arabic
230	Ottubru	Name (Non-Arabic)	Name
230	1997	Symbol	Symbol
230	.	Symbol	Symbol
231	Għan-	Arabic	Arabic
231	nom	Non-Arabic	Non-Arabic
231	tal-	Arabic	Arabic
231	Oppożizzjoni	Non-Arabic	Non-Arabic
231	qegħdin	Arabic	Arabic
231	nitolbu	Arabic	Arabic
231	li	Arabic	Arabic
231	l-	Arabic	Arabic
231	Kumitat	Non-Arabic	Non-Arabic
231	tal-	Arabic	Arabic
231	Kontijiet	Mixed	Non-Arabic
231	Pubbliċi	Non-Arabic	Non-Arabic
231	jinvestiga	Mixed	Non-Arabic
231	u	Arabic	Arabic
231	jiddikjara	Mixed	Non-Arabic
231	:	Symbol	Symbol
232	a	Symbol	Symbol
232	)	Symbol	Symbol
232	Jekk	Arabic	Arabic
232	il-	Arabic	Arabic
232	kuntratt	Non-Arabic	Non-Arabic
232	pubbliku	Non-Arabic	Non-Arabic
232	tat-	Arabic	Arabic
232	12	Symbol	Symbol
232	ta'	Arabic	Arabic
232	Diċembru	Name (Non-Arabic)	Name
232	1997	Symbol	Symbol
232	(	Symbol	Symbol
232	fejn	Arabic	Arabic
232	il-	Arabic	Arabic
232	Gvern	Non-Arabic	Non-Arabic
232	Malti	Arabic	Arabic
232	hu	Arabic	Arabic
232	firmatarju	Non-Arabic	Non-Arabic
232	)	Symbol	Symbol
232	inkisirx	Arabic	Arabic
232	biex	Arabic	Arabic
232	jiġi	Arabic	Arabic
232	aġevolat	Non-Arabic	Non-Arabic
232	finanzjarjament	Non-Arabic	Non-Arabic
232	terz	Non-Arabic	Non-Arabic
232	;	Symbol	Symbol
233	b	Symbol	Symbol
233	)	Symbol	Symbol
233	X'	Arabic	Arabic
233	kien	Arabic	Arabic
233	il-	Arabic	Arabic
233	parir	Non-Arabic	Non-Arabic
233	tal-	Arabic	Arabic
233	Kummissarju	Non-Arabic	Non-Arabic
233	tal-	Arabic	Arabic
233	Artijiet	Arabic	Arabic
233	fl-	Arabic	Arabic
233	2014	Symbol	Symbol
233	,	Symbol	Symbol
233	jekk	Arabic	Arabic
233	ingħata	Arabic	Arabic
233	,	Symbol	Symbol
233	għal	Arabic	Arabic
233	din	Arabic	Arabic
233	il-	Arabic	Arabic
233	kirja	Arabic	Arabic
233	u	Arabic	Arabic
233	x'	Arabic	Arabic
233	kien	Arabic	Arabic
233	l-	Arabic	Arabic
233	iter	Code-Switching	Code-Switching
233	amministrattiv	Non-Arabic	Non-Arabic
233	meta	Arabic	Arabic
233	d-	Arabic	Arabic
233	Diviżjoni	Non-Arabic	Non-Arabic
233	Proprjetà	Non-Arabic	Non-Arabic
233	tal-	Arabic	Arabic
233	Gvern	Non-Arabic	Non-Arabic
233	kienet	Arabic	Arabic
233	infurmata	Non-Arabic	Non-Arabic
233	li	Arabic	Arabic
233	saret	Arabic	Arabic
233	/	Symbol	Symbol
233	ser	Arabic	Arabic
233	issir	Arabic	Arabic
233	tali	Arabic	Arabic
233	kirja	Arabic	Arabic
233	ta'	Arabic	Arabic
233	bini	Arabic	Arabic
233	tal-	Arabic	Arabic
233	Gvern	Non-Arabic	Non-Arabic
233	mogħti	Arabic	Arabic
233	b'	Arabic	Arabic
233	enfitewsi	Non-Arabic	Non-Arabic
233	lil	Arabic	Arabic
233	GWU	Name (Non-Arabic)	Name
233	bil-	Arabic	Arabic
233	limitazzjoni	Non-Arabic	Non-Arabic
233	kif	Arabic	Arabic
233	ingħad	Arabic	Arabic
233	hawn	Arabic	Arabic
233	fuq	Arabic	Arabic
233	;	Symbol	Symbol
234	c	Symbol	Symbol
234	)	Symbol	Symbol
234	Min	Arabic	Arabic
234	,	Symbol	Symbol
234	fid-	Arabic	Arabic
234	Diviżjoni	Non-Arabic	Non-Arabic
234	Proprjetà	Non-Arabic	Non-Arabic
234	tal-	Arabic	Arabic
234	Gvern	Non-Arabic	Non-Arabic
234	,	Symbol	Symbol
234	approva	Mixed	Non-Arabic
234	tali	Arabic	Arabic
234	kirja	Arabic	Arabic
234	bi	Arabic	Arabic
234	ksur	Arabic	Arabic
234	ta'	Arabic	Arabic
234	tali	Arabic	Arabic
234	kuntratt	Non-Arabic	Non-Arabic
234	;	Symbol	Symbol
235	d	Symbol	Symbol
235	)	Symbol	Symbol
235	Min	Arabic	Arabic
235	kienu	Arabic	Arabic
235	l-	Arabic	Arabic
235	uffiċjali	Non-Arabic	Non-Arabic
235	pubbliċi	Non-Arabic	Non-Arabic
235	involuti	Non-Arabic	Non-Arabic
235	u	Arabic	Arabic
235	responsabbli	Non-Arabic	Non-Arabic
235	,	Symbol	Symbol
235	inkluż	Non-Arabic	Non-Arabic
235	iżda	Arabic	Arabic
235	mhux	Arabic	Arabic
235	biss	Arabic	Arabic
235	fid-	Arabic	Arabic
235	Diviżjoni	Non-Arabic	Non-Arabic
235	Proprjetà	Non-Arabic	Non-Arabic
235	tal-	Arabic	Arabic
235	Gvern	Non-Arabic	Non-Arabic
235	u	Arabic	Arabic
235	fl-	Arabic	Arabic
235	Uffiċċju	Non-Arabic	Non-Arabic
235	tal-	Arabic	Arabic
235	Prim	Non-Arabic	Non-Arabic
235	Ministru	Non-Arabic	Non-Arabic
235	,	Symbol	Symbol
235	li	Arabic	Arabic
235	awtorizzaw	Mixed	Non-Arabic
235	li	Arabic	Arabic
235	ssir	Arabic	Arabic
235	tali	Arabic	Arabic
235	kirja	Arabic	Arabic
235	bi	Arabic	Arabic
235	ksur	Arabic	Arabic
235	ta'	Arabic	Arabic
235	dan	Arabic	Arabic
235	il-	Arabic	Arabic
235	kuntratt	Non-Arabic	Non-Arabic
235	u	Arabic	Arabic
235	tar-	Arabic	Arabic
235	Riżoluzzjoni	Non-Arabic	Non-Arabic
235	Parlamentari	Non-Arabic	Non-Arabic
235	;	Symbol	Symbol
236	e	Symbol	Symbol
236	)	Symbol	Symbol
236	Jekk	Arabic	Arabic
236	il-	Arabic	Arabic
236	kondizzjoni	Non-Arabic	Non-Arabic
236	(	Symbol	Symbol
236	b	Symbol	Symbol
236	)	Symbol	Symbol
236	tal-	Arabic	Arabic
236	51	Symbol	Symbol
236	%	Symbol	Symbol
236	ishma	Arabic	Arabic
236	tal-	Arabic	Arabic
236	kuntratt	Non-Arabic	Non-Arabic
236	pubbliku	Non-Arabic	Non-Arabic
236	msemmi	Arabic	Arabic
236	tat-	Arabic	Arabic
236	12	Symbol	Symbol
236	ta'	Arabic	Arabic
236	Diċembru	Name (Non-Arabic)	Name
236	1997	Symbol	Symbol
236	bejn	Arabic	Arabic
236	il-	Arabic	Arabic
236	GWU	Name (Non-Arabic)	Name
236	u	Arabic	Arabic
236	l-	Arabic	Arabic
236	Gvern	Non-Arabic	Non-Arabic
236	Malti	Arabic	Arabic
236	nkisritx	Arabic	Arabic
236	jew	Arabic	Arabic
236	hux	Arabic	Arabic
236	qed	Arabic	Arabic
236	tinkiser	Arabic	Arabic
236	b'	Arabic	Arabic
236	kirjiet	Arabic	Arabic
236	kummerċjali	Non-Arabic	Non-Arabic
236	oħra	Arabic	Arabic
236	lil	Arabic	Arabic
236	terzi	Non-Arabic	Non-Arabic
236	għaddejjin	Arabic	Arabic
236	bħalissa	Arabic	Arabic
236	u	Arabic	Arabic
236	x'	Arabic	Arabic
236	passi	Non-Arabic	Non-Arabic
236	qed	Arabic	Arabic
236	jieħu	Arabic	Arabic
236	d-	Arabic	Arabic
236	Dipartiment	Non-Arabic	Non-Arabic
236	tal-	Arabic	Arabic
236	Artijiet	Arabic	Arabic
236	biex	Arabic	Arabic
236	tali	Arabic	Arabic
236	ksur	Arabic	Arabic
236	ta'	Arabic	Arabic
236	kuntratt	Non-Arabic	Non-Arabic
236	pubbliku	Non-Arabic	Non-Arabic
236	ma	Arabic	Arabic
236	jibqax	Arabic	Arabic
236	għaddej	Arabic	Arabic
236	.	Symbol	Symbol
236	"	Symbol	Symbol
236	.	Symbol	Symbol
237	Ma	Arabic	Arabic
237	nafx	Arabic	Arabic
237	jekk	Arabic	Arabic
237	hemmx	Arabic	Arabic
237	xi	Arabic	Arabic
237	kummenti	Non-Arabic	Non-Arabic
237	min-	Arabic	Arabic
237	naħa	Arabic	Arabic
237	tal-	Arabic	Arabic
237	Gvern	Non-Arabic	Non-Arabic
237	qabel	Arabic	Arabic
237	nieħdu	Arabic	Arabic
237	l-	Arabic	Arabic
237	konsiderazzjoni	Non-Arabic	Non-Arabic
237	tat-	Arabic	Arabic
237	talba	Arabic	Arabic
237	.	Symbol	Symbol
238	L-	Arabic	Arabic
238	Onor	Non-Arabic	Non-Arabic
238	.	Symbol	Symbol
238	Bonnici	Name (Non-Arabic)	Name
238	.	Symbol	Symbol
239	ONOR	Non-Arabic	Non-Arabic
239	.	Symbol	Symbol
239	OWEN	Name (Non-Arabic)	Name
239	BONNICI	Name (Non-Arabic)	Name
239	(	Symbol	Symbol
239	Ministru	Non-Arabic	Non-Arabic
239	għall-	Arabic	Arabic
239	Ġustizzja	Non-Arabic	Non-Arabic
239	,	Symbol	Symbol
239	Kultura	Non-Arabic	Non-Arabic
239	u	Arabic	Arabic
239	Gvern	Non-Arabic	Non-Arabic
239	Lokali	Non-Arabic	Non-Arabic
239	)	Symbol	Symbol
239	:	Symbol	Symbol
240	Mr	Code-Switching	Code-Switching
240	Chairman	Code-Switching	Code-Switching
240	,	Symbol	Symbol
240	l-	Arabic	Arabic
240	uniku	Non-Arabic	Non-Arabic
240	kumment	Non-Arabic	Non-Arabic
240	li	Arabic	Arabic
240	xtaqt	Arabic	Arabic
240	nagħmel	Arabic	Arabic
240	hu	Arabic	Arabic
240	li	Arabic	Arabic
240	t-	Arabic	Arabic
240	talba	Arabic	Arabic
240	hija	Arabic	Arabic
240	pjuttost	Non-Arabic	Non-Arabic
240	verbuża	Non-Arabic	Non-Arabic
240	,	Symbol	Symbol
240	fis-	Arabic	Arabic
240	sens	Non-Arabic	Non-Arabic
240	li	Arabic	Arabic
240	hemm	Arabic	Arabic
240	ħafna	Arabic	Arabic
240	diċitura	Non-Arabic	Non-Arabic
240	fiha	Arabic	Arabic
240	.	Symbol	Symbol
241	Jiena	Arabic	Arabic
241	qed	Arabic	Arabic
241	nismagħha	Arabic	Arabic
241	issa	Arabic	Arabic
241	l-	Arabic	Arabic
241	ewwel	Arabic	Arabic
241	darba	Arabic	Arabic
241	u	Arabic	Arabic
241	għalhekk	Arabic	Arabic
241	xtaqna	Arabic	Arabic
241	li	Arabic	Arabic
241	jkollna	Arabic	Arabic
241	kopja	Non-Arabic	Non-Arabic
241	ta'	Arabic	Arabic
241	din	Arabic	Arabic
241	l-	Arabic	Arabic
241	ittra	Non-Arabic	Non-Arabic
241	,	Symbol	Symbol
241	nistudjawha	Arabic	Arabic
241	ftit	Arabic	Arabic
241	u	Arabic	Arabic
241	fis-	Arabic	Arabic
241	seduta	Non-Arabic	Non-Arabic
241	li	Arabic	Arabic
241	jmiss	Arabic	Arabic
241	inkunu	Arabic	Arabic
241	nistgħu	Arabic	Arabic
241	nipproċedu	Mixed	Non-Arabic
241	dwar	Arabic	Arabic
241	din	Arabic	Arabic
241	it-	Arabic	Arabic
241	talba	Arabic	Arabic
241	,	Symbol	Symbol
241	fis-	Arabic	Arabic
241	sens	Non-Arabic	Non-Arabic
241	li	Arabic	Arabic
241	niddiskutu	Mixed	Non-Arabic
241	l-	Arabic	Arabic
241	iter	Code-Switching	Code-Switching
241	ta'	Arabic	Arabic
241	din	Arabic	Arabic
241	it-	Arabic	Arabic
241	talba	Arabic	Arabic
241	.	Symbol	Symbol
242	THE	Code-Switching	Code-Switching
242	CHAIRMAN	Code-Switching	Code-Switching
242	:	Symbol	Symbol
243	Jien	Arabic	Arabic
243	m'	Arabic	Arabic
243	għandix	Arabic	Arabic
243	oġġezzjoni	Non-Arabic	Non-Arabic
243	.	Symbol	Symbol
244	Oriġinarjament	Non-Arabic	Non-Arabic
244	is-	Arabic	Arabic
244	suġġeriment	Non-Arabic	Non-Arabic
244	tiegħi	Arabic	Arabic
244	kien	Arabic	Arabic
244	li	Arabic	Arabic
244	nitolbu	Arabic	Arabic
244	lill-	Arabic	Arabic
244	Awditur	Non-Arabic	Non-Arabic
244	Ġenerali	Non-Arabic	Non-Arabic
244	jidħol	Arabic	Arabic
244	fiha	Arabic	Arabic
244	,	Symbol	Symbol
244	però	Non-Arabic	Non-Arabic
244	jekk	Arabic	Arabic
244	tixtiequ	Arabic	Arabic
244	tarawha	Arabic	Arabic
244	u	Arabic	Arabic
244	nieħdu	Arabic	Arabic
244	d-	Arabic	Arabic
244	deċiżjoni	Non-Arabic	Non-Arabic
244	fil-	Arabic	Arabic
244	laqgħa	Arabic	Arabic
244	li	Arabic	Arabic
244	jmiss	Arabic	Arabic
244	,	Symbol	Symbol
244	m'	Arabic	Arabic
244	għandix	Arabic	Arabic
244	oġġezzjoni	Non-Arabic	Non-Arabic
244	.	Symbol	Symbol
245	ONOR	Non-Arabic	Non-Arabic
245	.	Symbol	Symbol
245	OWEN	Name (Non-Arabic)	Name
245	BONNICI	Name (Non-Arabic)	Name
245	:	Symbol	Symbol
246	Iva	Arabic	Arabic
246	,	Symbol	Symbol
246	nixtiequ	Arabic	Arabic
246	li	Arabic	Arabic
246	narawha	Arabic	Arabic
246	ftit	Arabic	Arabic
246	l-	Arabic	Arabic
246	ewwel	Arabic	Arabic
246	.	Symbol	Symbol
247	THE	Code-Switching	Code-Switching
247	CHAIRMAN	Code-Switching	Code-Switching
247	:	Symbol	Symbol
248	Mela	Arabic	Arabic
248	fil-	Arabic	Arabic
248	laqgħa	Arabic	Arabic
248	li	Arabic	Arabic
248	jmiss	Arabic	Arabic
248	nieħdu	Arabic	Arabic
248	r-	Arabic	Arabic
248	reazzjoni	Non-Arabic	Non-Arabic
248	min-	Arabic	Arabic
248	naħa	Arabic	Arabic
248	tal-	Arabic	Arabic
248	Gvern	Non-Arabic	Non-Arabic
248	u	Arabic	Arabic
248	niddiskutuha	Mixed	Non-Arabic
248	.	Symbol	Symbol
249	Ngħaddi	Arabic	Arabic
249	issa	Arabic	Arabic
249	għall-	Arabic	Arabic
249	item	Code-Switching	Code-Switching
249	li	Arabic	Arabic
249	għandna	Arabic	Arabic
249	fuq	Arabic	Arabic
249	l-	Arabic	Arabic
249	aġenda	Non-Arabic	Non-Arabic
249	llejla	Arabic	Arabic
249	.	Symbol	Symbol
250	SKRUTINJU	Non-Arabic	Non-Arabic
250	DETTALJAT	Non-Arabic	Non-Arabic
250	TAL-	Arabic	Arabic
250	KUNTRATT	Non-Arabic	Non-Arabic
250	LI	Arabic	Arabic
250	SAR	Arabic	Arabic
250	MA'	Arabic	Arabic
250	HENLEY	Name (Non-Arabic)	Name
250	AND	Name (Non-Arabic)	Name
250	PARTNERS	Name (Non-Arabic)	Name
250	DWAR	Arabic	Arabic
250	L-	Arabic	Arabic
250	INDIVIDUAL	Name (Non-Arabic)	Name
250	INVESTOR	Name (Non-Arabic)	Name
250	PROGRAMME	Name (Non-Arabic)	Name
251	THE	Code-Switching	Code-Switching
251	CHAIRMAN	Code-Switching	Code-Switching
251	:	Symbol	Symbol
252	Nibda	Arabic	Arabic
252	biex	Arabic	Arabic
252	ngħid	Arabic	Arabic
252	li	Arabic	Arabic
252	l-	Arabic	Arabic
252	kuntratt	Non-Arabic	Non-Arabic
252	ġie	Arabic	Arabic
252	mibgħut	Arabic	Arabic
252	lili	Arabic	Arabic
252	u	Arabic	Arabic
252	l-	Arabic	Arabic
252	intenzjoni	Non-Arabic	Non-Arabic
252	tiegħi	Arabic	Arabic
252	llum	Arabic	Arabic
252	hija	Arabic	Arabic
252	li	Arabic	Arabic
252	nifhmu	Arabic	Arabic
252	sew	Arabic	Arabic
252	dak	Arabic	Arabic
252	li	Arabic	Arabic
252	ġie	Arabic	Arabic
252	ppreżentat	Mixed	Non-Arabic
252	billi	Arabic	Arabic
252	hemm	Arabic	Arabic
252	ċerti	Non-Arabic	Non-Arabic
252	klawsoli	Non-Arabic	Non-Arabic
252	li	Arabic	Arabic
252	ġew	Arabic	Arabic
252	mgħottija	Arabic	Arabic
252	.	Symbol	Symbol
253	Id-	Arabic	Arabic
253	dokument	Non-Arabic	Non-Arabic
253	qed	Arabic	Arabic
253	jitqiegħed	Arabic	Arabic
253	fuq	Arabic	Arabic
253	il-	Arabic	Arabic
253	Mejda	Arabic	Arabic
253	tal-	Arabic	Arabic
253	Kumitat	Non-Arabic	Non-Arabic
253	u	Arabic	Arabic
253	għalhekk	Arabic	Arabic
253	nistgħu	Arabic	Arabic
253	ngħaddu	Arabic	Arabic
253	biex	Arabic	Arabic
253	niddiskutu	Mixed	Non-Arabic
253	l-	Arabic	Arabic
253	proċedura	Non-Arabic	Non-Arabic
253	.	Symbol	Symbol
254	L-	Arabic	Arabic
254	Onor	Non-Arabic	Non-Arabic
254	.	Symbol	Symbol
254	Bonnici	Name (Non-Arabic)	Name
254	.	Symbol	Symbol
255	ONOR	Non-Arabic	Non-Arabic
255	.	Symbol	Symbol
255	OWEN	Name (Non-Arabic)	Name
255	BONNICI	Name (Non-Arabic)	Name
255	:	Symbol	Symbol
256	Mr	Code-Switching	Code-Switching
256	Chairman	Code-Switching	Code-Switching
256	,	Symbol	Symbol
256	qabel	Arabic	Arabic
256	ngħaddu	Arabic	Arabic
256	għall-	Arabic	Arabic
256	proċedura	Non-Arabic	Non-Arabic
256	,	Symbol	Symbol
256	xtaqt	Arabic	Arabic
256	li	Arabic	Arabic
256	ningħata	Arabic	Arabic
256	permess	Non-Arabic	Non-Arabic
256	sabiex	Arabic	Arabic
256	nagħmel	Arabic	Arabic
256	dikjarazzjoni	Non-Arabic	Non-Arabic
256	.	Symbol	Symbol
257	THE	Code-Switching	Code-Switching
257	CHAIRMAN	Code-Switching	Code-Switching
257	:	Symbol	Symbol
258	Kollox	Arabic	Arabic
258	sew	Arabic	Arabic
258	.	Symbol	Symbol
259	ONOR	Non-Arabic	Non-Arabic
259	.	Symbol	Symbol
259	OWEN	Name (Non-Arabic)	Name
